id_point_annee,point,carre,longitude_grid_wgs84,latitude_grid_wgs84,qualite_inventaire_stoc,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4,seqnum,hex_area,CLC,CHELSA_tas,CHELSA_spi12
2018390291P05,390291P05,390291,5.7414544091,46.9491922687,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,continental,19,-1.01164733039124,0.117359545477638,-0.0618290085526958,-0.340217522361728,1091930,95977942.6432833,3,6.87637982339215,-272.572578102533
2018390291P06,390291P06,390291,5.7414544091,46.9491922687,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,continental,24,-0.936132287920558,-0.033731067509123,-0.709759511732413,-0.186059037907182,1091930,95977942.6432833,3,6.87637982339215,-272.572578102533
2018390291P07,390291P07,390291,5.7414544091,46.9491922687,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,continental,27,-0.91408660159001,-0.0174397293475957,-0.494622755312697,-0.214202973968564,1091930,95977942.6432833,3,6.87637982339215,-272.572578102533
2018390291P08,390291P08,390291,5.7414544091,46.9491922687,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,continental,20,-0.967529294902536,-0.0366617329566421,-0.853289603863578,-0.146540158817297,1091930,95977942.6432833,3,6.87637982339215,-272.572578102533
2018390291P09,390291P09,390291,5.7414544091,46.9491922687,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,continental,17,-0.987207518387949,-0.0344347208735069,-0.882943531788016,-0.112954845472713,1091930,95977942.6432833,3,6.87637982339215,-272.572578102533
2018390291P10,390291P10,390291,5.7414544091,46.9491922687,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,19,-1.09056073267071,-0.0404467227641437,-1.27007917831188,0.0459612269275065,1091930,95977942.6432833,3,6.87637982339215,-272.572578102533
2018390387P01,390387P01,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,continental,17,-0.459262872129386,1.4394696209006,-1.02535689052871,0.128552280101396,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P02,390387P02,390387,5.5009460235,46.8840483235,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,continental,20,-0.483124503190385,1.4477382018547,-1.20100091316252,0.186546342846432,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P03,390387P03,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,continental,26,-0.341255036193914,1.71679824800409,-1.14732793965921,0.180288631584627,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P04,390387P04,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,continental,20,-0.37515403209629,1.57698217367086,-0.956601880466038,0.0993427323930155,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P05,390387P05,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,continental,12,-0.4993220881077,1.28108330032353,-0.858160020579649,0.0345008041260433,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P06,390387P06,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,continental,18,-0.36007700343279,1.46424623853154,-0.743986860634396,0.00144573904597811,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P07,390387P07,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,continental,22,-0.367341722316256,1.40423401058954,-0.650288458376623,-0.0494603578230944,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P08,390387P08,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,continental,17,-0.317199013590332,1.5818424494675,-0.887602550721752,0.00163310650312016,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P09,390387P09,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,7,-0.126049565881439,2.03884763952747,-1.16393476652923,0.178088947838249,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390387P10,390387P10,390387,5.5009460235,46.8840483235,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,continental,12,-0.384494293609385,1.51747316362945,-1.10635283794562,0.0316597060171244,1091199,95977942.605713,3,7.62054909372622,-272.60815747969
2018390624P01,390624P01,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,continental,15,-0.56978950848957,-0.147781616388072,-0.126048917361574,-0.355220399178249,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P02,390624P02,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,continental,15,-0.552881685647411,-0.139422605056426,-0.0724089376401059,-0.441808081024464,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P03,390624P03,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,12,-0.651712415249119,-0.121771446992945,-0.369701668320069,-0.419640768535554,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P04,390624P04,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,13,-0.512810859261156,-0.156645269344765,-0.062978349070861,-0.513709899641119,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P05,390624P05,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,12,-0.423372270558262,-0.196237263268495,-0.00448430526115486,-0.569415411905847,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P06,390624P06,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,continental,11,-0.350969627510597,-0.24655446787172,-0.0353524127204334,-0.64513460890964,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P07,390624P07,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,continental,30,-0.0644439926139353,-0.34004321510112,0.191115869717658,-0.99074541392178,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P08,390624P08,390624,5.5709724527,46.7380272447,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,3,-0.358528033542538,-0.195969333701781,0.198660145603667,-0.71085491905007,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P09,390624P09,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,continental,10,-0.472893859609637,-0.16692594856065,0.0365669137395691,-0.53321289268338,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018390624P10,390624P10,390624,5.5709724527,46.7380272447,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,7,-0.548494098379431,-0.136263668733407,0.0195379935078859,-0.419113034273465,1091927,95977942.6032499,3,7.12037095317134,-272.540489479348
2018400048P01,400048P01,400048,-1.0390531748,44.428842682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,7,-1.05670116365179,-0.104598322224084,-0.824407496154637,0.526013574851966,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P02,400048P02,400048,-1.0390531748,44.428842682,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,atlantic,8,-1.17666822707529,-0.102073156745647,-1.63387067149796,0.443750206835392,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P03,400048P03,400048,-1.0390531748,44.428842682,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,atlantic,10,-1.30672665116408,-0.133872482755958,-2.41849783582714,0.593298332823217,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P04,400048P04,400048,-1.0390531748,44.428842682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,3,-1.27650084893426,-0.126623825919224,-2.256036042899,0.535655502084131,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P05,400048P05,400048,-1.0390531748,44.428842682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,3,-1.12861816347672,-0.12352849042138,-1.59077082578399,0.44378019705265,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P06,400048P06,400048,-1.0390531748,44.428842682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,atlantic,3,-1.11807861712309,-0.138363828878766,-1.61809833215849,0.488059209489737,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P07,400048P07,400048,-1.0390531748,44.428842682,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,atlantic,8,-1.20901066114843,-0.122733700068661,-1.96168585458144,0.508722571028006,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P08,400048P08,400048,-1.0390531748,44.428842682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,atlantic,8,-1.09509251983382,-0.109935707018644,-1.05952340155793,0.548378150132655,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P09,400048P09,400048,-1.0390531748,44.428842682,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,9,-1.07417100900657,-0.0965946023481117,-0.789901183688199,0.554005227910659,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400048P10,400048P10,400048,-1.0390531748,44.428842682,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,atlantic,8,-1.06835233320545,-0.0983200824350845,-0.737541109000687,0.568191906911498,1067805,95977941.8528277,3,9.98525937398275,-272.284294324043
2018400288P01,400288P01,400288,-0.6301727192,44.2966904964,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,atlantic,15,-1.4811663545416,-0.0373317472078749,-2.2243499736862,0.713201205674445,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P02,400288P02,400288,-0.6301727192,44.2966904964,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,atlantic,10,-1.51126896473374,-0.029802356855476,-2.18745575018679,0.780349066767842,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P03,400288P03,400288,-0.6301727192,44.2966904964,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,atlantic,12,-1.50403732634544,-0.0299493197908378,-2.1700260126111,0.768394237768174,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P04,400288P04,400288,-0.6301727192,44.2966904964,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,atlantic,16,-1.51113877691603,-0.0296780118072449,-2.18627486418911,0.780234669483796,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P05,400288P05,400288,-0.6301727192,44.2966904964,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,10,-1.46852442869233,-0.0126011670703995,-1.88963290279496,0.719593315502316,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P06,400288P06,400288,-0.6301727192,44.2966904964,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,atlantic,18,-1.48308591907259,-0.0105028516610343,-1.86623402823977,0.759457040049489,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P08,400288P08,400288,-0.6301727192,44.2966904964,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,7,-1.50174938853958,-0.0269298066107064,-2.1514915114825,0.75821784392659,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P09,400288P09,400288,-0.6301727192,44.2966904964,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,atlantic,13,-1.5637560086982,-0.0595296500038751,-2.64631860832432,0.851666762822686,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400288P10,400288P10,400288,-0.6301727192,44.2966904964,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,7,-1.57322873746508,-0.0651813739380836,-2.72412886469874,0.868037497279386,1070723,95977941.8759871,3,9.01299555889972,-272.556296014166
2018400584P01,400584P01,400584,-1.296290887,44.1325673675,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,atlantic,9,3.38880802647408,7.42791834610612,-2.15149411551561,0.924174120863438,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P02,400584P02,400584,-1.296290887,44.1325673675,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,atlantic,9,-0.809385123655957,0.451407185791776,-2.30621886740083,0.35376910485883,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P03,400584P03,400584,-1.296290887,44.1325673675,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,4,5.42670545652044,10.8239261714484,-2.41577316656953,1.39334936045921,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P04,400584P04,400584,-1.296290887,44.1325673675,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,atlantic,12,0.352346373325766,2.34612698241372,-2.10417146432451,0.407804384007983,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P05,400584P05,400584,-1.296290887,44.1325673675,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,atlantic,11,2.3614358773975,5.6581311428028,-2.07057940096587,0.686010342102372,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P06,400584P06,400584,-1.296290887,44.1325673675,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,atlantic,12,-1.16187361655352,-0.112871948309047,-2.45467505744063,0.348511415462786,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P07,400584P07,400584,-1.296290887,44.1325673675,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,4,4.59704091909613,9.29943467496528,-2.2348131908214,1.10866619360201,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P08,400584P08,400584,-1.296290887,44.1325673675,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,15,-0.153970928039499,1.40053086729498,-2.1555695785607,0.316226899102367,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P09,400584P09,400584,-1.296290887,44.1325673675,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,atlantic,14,1.660130544539,4.2751569226553,-1.98989283788314,0.462080400621136,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400584P10,400584P10,400584,-1.296290887,44.1325673675,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,atlantic,13,-1.05547879809936,-0.250486314749992,-2.48868299577919,0.250145259366913,1067801,95977941.8330559,3,10.6080664726996,-272.226515837639
2018400976P01,400976P01,400976,-1.3380025203,44.005160536,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,atlantic,11,-0.371285183233403,0.876904284395517,-2.07184613765816,0.17482661404827,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P02,400976P02,400976,-1.3380025203,44.005160536,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,atlantic,12,3.82758100304516,8.11961034097172,-2.16986144675074,1.00790126488289,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P03,400976P03,400976,-1.3380025203,44.005160536,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,atlantic,13,0.966815586328564,3.10188809983243,-1.90815328657252,0.290813572794969,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P04,400976P04,400976,-1.3380025203,44.005160536,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,atlantic,13,-0.834939381416222,0.0916915879803252,-2.15331217488283,0.126050284699399,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P05,400976P05,400976,-1.3380025203,44.005160536,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,atlantic,9,-1.0372097466855,-0.223423207303151,-2.30851063773296,0.178256752137656,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P06,400976P06,400976,-1.3380025203,44.005160536,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,atlantic,10,0.512129865705563,2.25838121068456,-1.86561804439696,0.16727635564076,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P07,400976P07,400976,-1.3380025203,44.005160536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,atlantic,7,2.87793824717035,6.32687743436559,-1.94989956265894,0.638764272086728,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P08,400976P08,400976,-1.3380025203,44.005160536,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,5,4.91504510067595,10.0570731316761,-2.33222845207044,1.29612504837698,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P09,400976P09,400976,-1.3380025203,44.005160536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,5,4.90494480665811,9.96034792589672,-2.28309290812302,1.23453376258302,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018400976P10,400976P10,400976,-1.3380025203,44.005160536,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,atlantic,7,2.17164868113891,4.95881145233969,-1.79507246633941,0.380655054405462,1067800,95977941.8282205,3,10.8138740662606,-272.228581976121
2018410420P01,410420P01,410420,1.0438438849,47.7660677999,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,atlantic,36,-0.757183324803597,-0.0674760307505961,1.77466735349148,1.31878956308748,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
2018410420P02,410420P02,410420,1.0438438849,47.7660677999,0.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,8,-0.760569296330018,-0.167973051585902,1.74481468342476,1.33527746558351,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
2018410420P03,410420P03,410420,1.0438438849,47.7660677999,0.5,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,atlantic,21,-0.699291900290845,-0.196632167258167,1.78254920596547,1.31891119436033,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
2018410420P04,410420P04,410420,1.0438438849,47.7660677999,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,atlantic,10,0.044434620700896,-0.590906470311066,1.48777552203659,1.00491381751738,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
2018410420P05,410420P05,410420,1.0438438849,47.7660677999,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,3,0.0453943373668123,-0.606608695271632,1.42262732823885,1.06194218451974,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
2018410420P06,410420P06,410420,1.0438438849,47.7660677999,0.5,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,atlantic,14,-0.395970393770835,-0.352304683638939,1.49526695796911,1.12913264422183,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
2018410420P07,410420P07,410420,1.0438438849,47.7660677999,0.5,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,15,-0.244575648930671,-0.310948778726983,1.44962877371455,1.01031114786475,1066388,95977942.0971432,21,7.8216849235167,-272.978193903544
