LON,LAT,region,altitude,surface,parcelle_active,plante_reference,climat,typo_pays_principale,typo_pays_secondaire,bassin_prod_principal,bassin_prod_secondaire,topographie,plan_eau,exposition,orientation_vent,enclave,corridor,drain,biogeoregions
-0.05260417910380323,47.17549687093939,PAYS DE LOIRE,27,0.28,0,Salade,Oceanique a semi-oceanique nord,Paysage mixte,"Batis, milieu rural",Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
2.443731656091651,47.65572006419151,CENTRE-VAL DE LOIRE,161,4.5,1,Salade,Semi-oceanique,Paysage mixte,Information inconnue,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
0.05140880923225274,47.63046757753458,PAYS DE LOIRE,66,9.45,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Zone forestiere,Bassin arboricole,Bassin arboricole,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
-0.09912692045165175,43.787584527468816,OCCITANIE,145,15.19,0,Mais,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,NA,NA,NA,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
3.0416746890515527,45.89871181066577,AUVERGNE-RHONE-ALPES,330,6.35,1,Ble,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.6485014127682704,43.19142045145811,OCCITANIE,248,7.38,1,Mais,Oceanique a semi oceanique sud,Open field,NA,NA,NA,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.0046874192971844,45.771838948658136,NOUVELLE-AQUITAINE,340,2.2,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
1.5525561033043311,46.357060294151296,NOUVELLE-AQUITAINE,300,6.93,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Nord-Ouest,1,1,0,NA
1.6014022679487534,46.30991341483156,NOUVELLE-AQUITAINE,350,4.88,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
-1.0990781561426772,46.578447554092755,PAYS DE LOIRE,45,17.8,1,Ble,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.0500556740152343,46.50411458730473,PAYS DE LOIRE,45,15.31,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.02081439538942856,43.268160059349874,OCCITANIE,307,1.98,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,NA,NA,NA,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.0520599309902006,46.499625966118124,PAYS DE LOIRE,42,11,1,Ble,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.2247141109404262,43.92512637521612,OCCITANIE,75,4.16,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,NA,NA,NA,Plateau,0,Plein soleil,Ouest,1,1,0,NA
1.5431481667930331,43.49375890719172,OCCITANIE,180,1,1,Salade,Oceanique a semi oceanique sud,Paysage mixte,"Batis, milieu suburbain",NA,NA,Haut de coteau,0,Plein soleil,Sud-Est,0,1,0,NA
1.0310469811088048,45.805551283623025,NOUVELLE-AQUITAINE,350,4.3,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
1.2415730537906966,47.88568083108676,CENTRE-VAL DE LOIRE,145,10.19,1,Ble,Semi-oceanique,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,1,0,NA
2.1369418877901065,49.70193400723047,HAUTS-DE-FRANCE,49,0.05,1,Salade,Semi-oceanique a semi-continental,Paysage mixte,"Batis, milieu rural",Zone maraichere,Zone maraichere,Plaine,0,Semi ombrage,Sud-Ouest,0,1,0,NA
3.3341933028547857,45.538460652850056,AUVERGNE-RHONE-ALPES,400,4.6,1,Ble,Semi-continental sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
4.65940571769546,48.87474726653861,GRAND-EST,153,35.97,1,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
4.673218609681261,46.01499286802686,AUVERGNE-RHONE-ALPES,265,0.33,1,Vigne,Semi-continental sud,Bocage a dominante polyculture elevage,"Batis, milieu rural",Bassin viticole,Bassin viticole,Plaine,1,Plein soleil,Nord,0,1,0,NA
4.81677277877948,46.21412543422635,AUVERGNE-RHONE-ALPES,400,0.49,0,Vigne,Semi-continental sud,Zone de montagne,"Batis, milieu rural",Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord,0,1,0,NA
5.088742023102407,45.67156256420311,AUVERGNE-RHONE-ALPES,260,1.5,1,Mais,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,0,0,NA
5.001587718279331,44.73510921010709,AUVERGNE-RHONE-ALPES,310,2,1,Vigne,Semi-continental sud,Zone de montagne,Zone forestiere,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
5.123612835622552,44.70644735134047,AUVERGNE-RHONE-ALPES,340,1.5,1,Vigne,Semi-continental sud,Paysage mixte,Zone de montagne,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
4.88077251011295,44.88830823769869,AUVERGNE-RHONE-ALPES,150,5.2,0,Mais,Semi-continental sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
2.608201493362855,47.11104207075591,CENTRE-VAL DE LOIRE,138,4,1,Mais,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Ombrage,Ouest,0,0,0,NA
-1.9494965437862695,48.152094040812514,BRETAGNE,28,11.1,1,Mais,Oceanique,Paysage mixte,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,0,Plein soleil,Ouest,0,0,0,NA
-1.6142009214968078,48.17760686350262,BRETAGNE,42,4,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,0,Plein soleil,Ouest,0,1,0,NA
2.273577365196334,44.80082877190386,AUVERGNE-RHONE-ALPES,690,2.5,1,Ble,Montagnard,Bocage a dominante polyculture elevage,Information inconnue,Zone d'elevage,Zone d'elevage,Haut de coteau,0,Semi ombrage,Est,1,0,0,NA
4.8833357280733365,46.02533000620536,AUVERGNE-RHONE-ALPES,240,4.58,1,Ble,Semi-continental sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Plein soleil,Nord,0,0,0,NA
4.716715650665084,45.966088414777005,AUVERGNE-RHONE-ALPES,300,0.5,1,Vigne,Semi-continental sud,Paysage mixte,Bocage a dominante polyculture elevage,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
5.308061520815892,44.57859727053831,AUVERGNE-RHONE-ALPES,380,4,1,Vigne,Semi-continental sud,Paysage mixte,Zone de montagne,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
5.051046570054348,45.3606064226566,AUVERGNE-RHONE-ALPES,260,1.56,1,Mais,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
5.014137605389897,44.66333379858379,AUVERGNE-RHONE-ALPES,200,4.1,1,Mais,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
4.832890368556026,48.24423156942016,GRAND-EST,214,2.5,1,Mais,Semi-continental nord,Bocage a dominante polyculture elevage,Zone forestiere,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,1,Semi ombrage,Ouest,0,1,0,NA
2.6429829295609886,43.359208402007994,OCCITANIE,62,0.69,1,Vigne,"Mediterraneen, zone de l'olivier",Open field,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord-Ouest,0,0,0,NA
5.992229745496028,45.516533702061274,AUVERGNE-RHONE-ALPES,400,2.38,1,Vigne,Semi-continental sud,Zone de montagne,Paysage mixte,Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Nord-Ouest,0,1,0,NA
4.984495670083717,45.77668728023811,AUVERGNE-RHONE-ALPES,180,7.91,1,Mais,Semi-continental sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
5.84816464986317,45.820776585198665,AUVERGNE-RHONE-ALPES,390,1.27,1,Vigne,Semi-continental sud,Zone de montagne,Zone forestiere,Bassin viticole,Bassin viticole,Haut de coteau,0,Semi ombrage,Nord,0,0,0,NA
4.989949513294213,45.2617795535704,AUVERGNE-RHONE-ALPES,255,2,1,Mais,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Nord,0,1,0,NA
4.729333178939393,45.52032644515803,AUVERGNE-RHONE-ALPES,231,0.97,1,Salade,Semi-continental sud,Paysage mixte,"Batis, milieu suburbain",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord,0,1,0,NA
5.175768952746197,44.959322017263865,AUVERGNE-RHONE-ALPES,250,5.01,1,Mais,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
2.0827861140640613,49.531797053258096,HAUTS-DE-FRANCE,184,6.2,0,Mais,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Semi ombrage,Ouest,0,1,0,NA
4.164312783831813,49.19346406477419,GRAND-EST,95,0.64,1,Salade,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
4.148201096596402,49.32025792611069,GRAND-EST,95,0.64,0,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
4.251746400156357,48.42141957396885,GRAND-EST,142,0.6,1,Salade,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
3.7225732828590714,49.343346286747966,GRAND-EST,64,29.62,1,Ble,Semi-oceanique a semi-continental,Open field,Zone de marais ou de basse vallee,Zone de grandes cultures,Zone de grandes cultures,Fond de vallee,0,Plein soleil,Ouest,0,1,0,NA
2.175135357813179,49.36789377815123,HAUTS-DE-FRANCE,127,11.7,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
5.330269544732625,48.254913770650084,GRAND-EST,318,13,1,Mais,Semi-continental nord,Bocage a dominante polyculture elevage,Zone forestiere,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
4.572518332168641,48.604336756290834,GRAND-EST,109,22,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.3507324497899087,49.923858436169915,HAUTS-DE-FRANCE,100,8.5,1,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
2.3763707431090055,49.90836262331719,HAUTS-DE-FRANCE,100,21,1,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-1.6804989345543053,48.59482274704112,BRETAGNE,2,4,1,Mais,Oceanique,Zone de marais ou de basse vallee,"Milieux aquatiques, zones humides",Zone de polyculture-elevage,Zone de polyculture-elevage,Zone maritime non bande cotiere,0,Plein soleil,Ouest,0,1,0,NA
1.753090626883958,50.30576890334649,HAUTS-DE-FRANCE,10,14.41,1,Ble,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.502572782980315,49.84044284429391,HAUTS-DE-FRANCE,102,0.01,1,Salade,Semi-oceanique a semi-continental,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
8.10436601241568,49.054954031505304,GRAND-EST,139,1.07,1,Mais,Semi-continental nord,Paysage mixte,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Est,0,1,0,NA
7.585262171150305,48.216535301241386,GRAND-EST,171,5.1,1,Mais,Semi-continental nord,Paysage mixte,"Milieux aquatiques, zones humides",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Sud-Ouest,0,1,0,NA
7.374031845096713,48.34145058309379,GRAND-EST,191,1.25,1,Vigne,Semi-continental nord,Paysage mixte,Autres,Bassin viticole,Bassin viticole,Bas de coteau,0,Semi ombrage,Sud-Ouest,0,0,0,NA
2.3871585370769064,44.72820932998357,AUVERGNE-RHONE-ALPES,800,1.55,1,Ble,Montagnard,Zone de montagne,Information inconnue,Zone d'elevage,Zone d'elevage,Montagne,0,Plein soleil,Est,0,1,0,NA
2.6273108766525572,44.78223213830307,AUVERGNE-RHONE-ALPES,600,2,1,Ble,Montagnard,Zone de montagne,Information inconnue,Zone d'elevage,Zone d'elevage,Autres,0,Plein soleil,Ouest,0,1,0,NA
-0.8625242658828838,45.08843718450484,NOUVELLE-AQUITAINE,39,1.4,0,Vigne,Oceanique,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-1.0404659904230742,49.17237324831316,NORMANDIE,30,1.5,1,Mais,Oceanique,Bocage a dominante polyculture elevage,"Milieux aquatiques, zones humides",Zone d'elevage,Zone d'elevage,Plateau,1,Plein soleil,Ouest,0,1,0,NA
-0.3752356472225131,43.71181253284348,NOUVELLE-AQUITAINE,49,20.5,0,Mais,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Ombrage,Ouest,0,1,0,NA
4.0925851142789265,44.1308307678603,OCCITANIE,143,3.41,1,Salade,"Mediterraneen, zone de l'olivier",Paysage mixte,NA,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Nord,0,1,0,NA
0.5230161183422967,45.14858678578309,NOUVELLE-AQUITAINE,58,0.5,1,Salade,Semi-continental sud,Paysage mixte,Autres,Zone maraichere,Zone maraichere,Plaine,1,Plein soleil,Ouest,0,1,0,NA
-0.48111550106098216,43.71146334223409,NOUVELLE-AQUITAINE,150,0.6,1,Vigne,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Ouest,0,0,0,NA
6.689452029474037,43.47591275925253,PROVENCE-ALPES-COTE D'AZUR,54,1,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,"Batis, milieu suburbain",Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
6.611977693383776,43.51539442520413,PROVENCE-ALPES-COTE D'AZUR,76,0.8,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Pelouses et landes,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
0.33663309736354113,44.502308273516945,NOUVELLE-AQUITAINE,95,13.87,1,Mais,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Est,0,0,0,NA
0.3401474508237439,44.52251454187149,NOUVELLE-AQUITAINE,95,14.03,1,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Plein soleil,Nord-Est,0,0,0,NA
-2.072186831048303,48.35381424328,BRETAGNE,95,3.2,1,Mais,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Semi ombrage,Ouest,0,0,0,NA
-0.5938561655164667,43.49147101952832,NOUVELLE-AQUITAINE,45,4.8,1,Mais,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Ouest,0,1,0,NA
-0.9426263994167021,44.080473148818974,NOUVELLE-AQUITAINE,82,56,1,Mais,Oceanique,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
4.940543842427975,48.3271859155279,GRAND-EST,230,22.44,1,Ble,Semi-continental nord,Open field,Zone forestiere,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,0,0,NA
-0.9788221082790597,43.72785875622223,NOUVELLE-AQUITAINE,57,7,1,Mais,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-1.4702346812014075,49.02716313706516,NORMANDIE,45,2.8,0,Ble,Oceanique,Bocage a dominante polyculture elevage,Paysage mixte,Zone d'elevage,Zone d'elevage,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
0.15513707408582317,44.86376730033716,NOUVELLE-AQUITAINE,80,1.5,1,Vigne,Oceanique,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
0.4884489253042977,44.843228589290625,NOUVELLE-AQUITAINE,110,1.3,1,Vigne,Oceanique a semi oceanique sud,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Autres,0,Plein soleil,Ouest,0,1,0,NA
1.7297345994269864,46.234542785066864,NOUVELLE-AQUITAINE,400,6,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
1.2852391165674064,45.64261499694056,NOUVELLE-AQUITAINE,340,5.2,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Plein soleil,Nord-Ouest,0,0,0,NA
1.6376322101550655,46.144524001729344,NOUVELLE-AQUITAINE,350,5.04,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Plein soleil,Nord-Ouest,0,1,0,NA
1.2782886157149067,45.711749078217444,NOUVELLE-AQUITAINE,300,2,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Nord-Ouest,0,0,0,NA
1.7932638912171404,46.30268441290015,NOUVELLE-AQUITAINE,250,1.59,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Information inconnue,0,Semi ombrage,Nord-Ouest,0,1,0,NA
1.3658156759985884,45.88515063222246,NOUVELLE-AQUITAINE,300,3.1,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Nord-Ouest,0,1,0,NA
0.7987640702731605,49.29932167459726,NORMANDIE,135,6,0,Ble,Oceanique a semi-oceanique nord,Open field,NA,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Ouest,0,1,0,NA
0.28580273808176015,44.02454014356452,OCCITANIE,140,3.2,1,Vigne,Oceanique a semi oceanique sud,Paysage mixte,NA,Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Ouest,0,1,0,NA
0.14869059058014195,43.354397260553625,OCCITANIE,216,6.2,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,NA,NA,NA,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.3711572068986673,43.66470370272165,OCCITANIE,124,1.62,1,Salade,Oceanique a semi oceanique sud,Paysage mixte,"Batis, milieu urbain",NA,NA,Plaine,0,Plein soleil,Sud-Est,1,0,0,NA
-0.4366104079185511,44.64284363180295,NOUVELLE-AQUITAINE,70,0.7,0,Vigne,Oceanique,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Ouest,0,0,0,NA
4.345904333587575,43.75402597907463,OCCITANIE,NA,0.81,0,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Autres,Bassin arboricole,Bassin arboricole,Plaine,0,Plein soleil,Sud,0,1,0,NA
4.2552503698753155,47.689492571956286,BOURGOGNE-FRANCHE-COMTE,270,9.43,1,Ble,Semi-continental sud,Paysage mixte,NA,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
5.234472287197302,46.71685592493799,BOURGOGNE-FRANCHE-COMTE,200,5,1,Mais,Semi-continental sud,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
3.847401016248451,47.75950098461427,BOURGOGNE-FRANCHE-COMTE,172,6,1,Vigne,Semi-continental nord,Paysage mixte,"Batis, milieu urbain",Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Sud-Ouest,0,1,0,NA
4.401519843590513,47.86577605554798,BOURGOGNE-FRANCHE-COMTE,275,31.53,1,Ble,Semi-continental sud,Paysage mixte,NA,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
2.8932772680918717,49.88492267451425,HAUTS-DE-FRANCE,84,4.2,1,Mais,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
-0.6676690134840493,44.90604921704833,NOUVELLE-AQUITAINE,25,0.89,0,Vigne,Oceanique,Paysage mixte,"Batis, milieu suburbain",Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
5.128481193206921,47.05230251076124,BOURGOGNE-FRANCHE-COMTE,180,5.19,1,Mais,Semi-continental sud,Paysage mixte,NA,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
5.021841951153266,46.78505802846498,BOURGOGNE-FRANCHE-COMTE,194,8.24,1,Mais,Semi-continental sud,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
4.585193619055056,46.66359734629208,BOURGOGNE-FRANCHE-COMTE,250,0.26,1,Vigne,Semi-continental sud,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,0,0,NA
3.2090197584943057,49.7423032871948,HAUTS-DE-FRANCE,80,27.95,0,Ble,Oceanique,Open field,NA,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
2.5388376942869995,49.85313604572619,HAUTS-DE-FRANCE,96,21,1,Ble,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,1,1,0,NA
1.8125349784426315,43.13896774691709,OCCITANIE,245,25,1,Mais,Oceanique a semi oceanique sud,Open field,NA,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
-0.7874081368258913,44.798462238051954,NOUVELLE-AQUITAINE,46,34.04,1,Mais,Oceanique a semi oceanique sud,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.0537817577060504,49.341899631659174,NORMANDIE,10,0.96,1,Salade,Oceanique a semi-oceanique nord,Paysage mixte,Paysage mixte,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Ouest,0,0,0,NA
2.299313979199278,49.840866084416014,HAUTS-DE-FRANCE,74,2.76,1,Ble,Oceanique,Paysage mixte,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Haut de coteau,0,Plein soleil,Ouest,0,0,0,NA
2.779090662466289,49.323239076345494,HAUTS-DE-FRANCE,30,40.49,0,Ble,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Fond de vallee,1,Plein soleil,Ouest,0,0,0,NA
5.58476897833545,49.125869930287536,GRAND-EST,211,5.16,1,Mais,Semi-oceanique a semi-continental,Open field,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Fond de vallee,0,Plein soleil,Ouest,0,0,1,NA
-0.25363476172831956,44.46176809640626,NOUVELLE-AQUITAINE,90,4.65,0,Mais,Oceanique,Paysage mixte,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
0.9393580112049076,49.46514250497731,NORMANDIE,30,2.97,0,Salade,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone maraichere,Zone maraichere,Bas de coteau,0,Plein soleil,Ouest,0,0,0,NA
-0.14767067190009983,45.12240824662989,NOUVELLE-AQUITAINE,43,4.24,1,Vigne,Oceanique,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Plaine,1,Plein soleil,Ouest,0,1,0,NA
2.0015689613963867,49.990844825368185,HAUTS-DE-FRANCE,25,41.79,1,Ble,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,NA
6.618697558504418,48.60556217293265,GRAND-EST,240,2.3,1,Salade,Semi-continental nord,Open field,Autres,Zone maraichere,Zone maraichere,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,NA
-0.40778274155657956,44.900851120563466,NOUVELLE-AQUITAINE,20,0.8,0,Vigne,Oceanique,Open field,"Batis, milieu rural",Bassin viticole,Bassin viticole,Plaine,1,Plein soleil,Nord-Ouest,0,1,0,NA
5.088021406227061,47.27328806337921,BOURGOGNE-FRANCHE-COMTE,NA,7.2,1,Ble,Semi-continental nord,Open field,NA,Autres,Autres,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
