id_point_annee,NDVI,light_pollution,annee.x,precip_spring,tmp_spring,p_type,p_milieu,point,carre,altitude,LON,LAT,longitude_grid_wgs84,latitude_grid_wgs84,departement,qualite_inventaire_stoc,habitat_principal,habitat_secondaire,foret_p,agricole_p,urbain_p,ouvert_p,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4
2018680400P07,7805.173913043478,12,2018,2.729569933146879,14.743186050392419,3,A,680400P07,680400,639,6.9989329874477,47.896884892145,7.0075920044,47.8957931915,68,1,A,F,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,10,0.055898935364827054,-0.44231620051591264,-0.763778984207094,-1.1700951204098968
2018680400P08,7697.521739130435,12,2018,2.5136201091404455,14.743186050392419,3,A,680400P08,680400,639,7.0060759574948,47.897183799644,7.0075920044,47.8957931915,68,1,A,B,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,12,-0.1178039013232432,-0.40220644238279546,-0.8525241329180552,-1.0085022419341012
2018680400P09,7720.434782608696,12,2018,3.0606810491919307,14.743186050392419,2,A,680400P09,680400,639,7.0077506456817,47.903982551541,7.0075920044,47.8957931915,68,1,A,B,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,continental,14,-0.6443374415907971,-0.20088591188422716,-1.184627786557213,-0.456897783431283
2018680400P10,6257.130434782609,15,2018,2.729569933146879,14.743186050392419,1,A,680400P10,680400,639,6.9986964978089,47.889834818555,7.0075920044,47.8957931915,68,1,A,B,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,continental,9,0.27641855900384277,-0.5768992954883921,-0.7356781312051874,-1.308920686934728
2018680871P01,7607,6,2018,2.4606451979567927,14.790257733928101,2,D,680871P01,680871,570,7.2993665501667,47.459791563351,7.2874954994,47.4516826165,68,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,continental,14,-1.0331456715010794,0.026215190935290487,-1.0620624841666995,-0.2394230998804989
2018680871P02,7901.478260869565,6,2018,2.4606451979567927,14.790257733928101,3,A,680871P02,680871,570,7.2961561934162,47.456175785257,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,13,-1.089477136144581,0.016337355688215472,-1.2691157748578212,-0.16017077211431532
2018680871P03,7614.130434782609,7,2018,2.4606451979567927,14.790257733928101,3,A,680871P03,680871,570,7.2832601324726,47.45555190791,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,continental,16,-0.9257361240302553,-0.002241298725224501,-0.7904386508811122,-0.33469093710995956
2018680871P04,7695.869565217391,7,2018,2.4606451979567927,14.790257733928101,2,D,680871P04,680871,570,7.2816293493916,47.458700236624,7.2874954994,47.4516826165,68,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,continental,11,-0.8703721316431626,-0.0040555677837891616,-0.6918673321484072,-0.39668109025659654
2018680871P05,7787.347826086957,6,2018,2.4606451979567927,14.790257733928101,3,A,680871P05,680871,570,7.2774880186726,47.45227280295,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,continental,16,-0.9313611385749677,0.027676485469255545,-0.5991301279605119,-0.35313241313216814
2018680871P06,7898.130434782609,6,2018,2.4606451979567927,14.790257733928101,3,A,680871P06,680871,570,7.2948877559926,47.453597190912,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,continental,12,-1.14385703941219,0.026682108963191967,-1.3377780313354608,-0.0841983640864996
2018680871P07,7664.869565217391,6,2018,2.4606451979567927,14.790257733928101,3,A,680871P07,680871,570,7.2903387295033,47.450172860806,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,7,-1.1394082117663396,0.0382253607838351,-1.2113917913498746,-0.08897475400687242
2018680871P08,8085,6,2018,2.4606451979567927,14.790257733928101,3,A,680871P08,680871,669,7.2956602321889,47.448547676975,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,continental,15,-1.1894325835218615,0.03686041793047859,-1.3944843144864596,-0.02081884554756902
2018680871P09,6675.95652173913,6,2018,2.4606451979567927,14.790257733928101,3,E,680871P09,680871,669,7.2842018352773,47.445239111865,7.2874954994,47.4516826165,68,1,E,D,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,14,-1.0888701059162431,0.05896687046776916,-0.9051412409750869,-0.16796389051013336
2018680871P10,7627.434782608696,6,2018,2.4606451979567927,14.790257733928101,3,A,680871P10,680871,669,7.2934715496328,47.445413252059,7.2874954994,47.4516826165,68,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,continental,12,-1.1471077912243395,0.047358960748835145,-1.20148953317934,-0.08611997506077247
2018690015P01,7831.478260869565,0,2018,1.986164904148134,14.942275651677187,2,D,690015P01,690015,501,4.4195780078495,46.253968070684,4.4264653999,46.2606747687,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,14,-1.0574612374113737,0.01527884076794026,-1.3918047578692598,-0.1966920525884639
2018690015P02,7601.173913043478,0,2018,1.986164904148134,14.942275651677187,2,D,690015P02,690015,501,4.4185480395877,46.258062981377,4.4264653999,46.2606747687,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,continental,21,-1.0918101130663065,0.02356803803262243,-1.443081302415059,-0.17027788006011327
2018690015P03,8018.95652173913,0,2018,1.986164904148134,14.942275651677187,2,F,690015P03,690015,501,4.4200929919803,46.263047677327,4.4264653999,46.2606747687,69,1,F,A,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,10,-0.9944916957881995,-0.004738013373755702,-1.3618443082862797,-0.2373722057438353
2018690015P04,7399.565217391304,0,2018,1.986164904148134,14.942275651677187,2,D,690015P04,690015,501,4.4171743269718,46.268333531701,4.4264653999,46.2606747687,69,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,continental,10,-0.9693034681038651,-0.01391633232716309,-1.322702466750412,-0.23737136852776197
2018690015P05,8200.434782608696,0,2018,1.986164904148134,14.942275651677187,2,A,690015P05,690015,501,4.4263152952945,46.267621528683,4.4264653999,46.2606747687,69,1,A,E,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,11,-1.0002709443645557,-0.02286887986619361,-1.3948149349825953,-0.21863764347036505
2018690015P06,7435.260869565217,0,2018,1.986164904148134,14.942275651677187,2,D,690015P06,690015,501,4.4253711577213,46.259403157809,4.4264653999,46.2606747687,69,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,continental,16,-1.0456989783036996,0.004899316471112662,-1.4001744310408575,-0.22270638382609387
2018690015P07,7186.739130434783,0,2018,1.986164904148134,14.942275651677187,2,D,690015P07,690015,501,4.4296626921451,46.252964078856,4.4264653999,46.2606747687,69,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,16,-0.9955772813843343,-0.018956741071484526,-1.3366778771466636,-0.2781447648535137
2018690015P08,7448.391304347826,0,2018,1.986164904148134,14.942275651677187,2,A,690015P08,690015,501,4.4330530043399,46.257830549322,4.4264653999,46.2606747687,69,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,continental,13,-1.077649626538206,0.005613686093786687,-1.4244824729113756,-0.20605395855494585
2018690015P09,7836,0,2018,1.986164904148134,14.942275651677187,2,A,690015P09,690015,501,4.4357137556827,46.261539459349,4.4264653999,46.2606747687,69,1,A,NA,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,continental,13,-1.0929975409160124,0.005987703645420834,-1.4591906722400787,-0.18599388048987903
2018690015P10,7874.130434782609,0,2018,1.986164904148134,14.942275651677187,2,A,690015P10,690015,501,4.4358425017154,46.264892098102,4.4264653999,46.2606747687,69,1,A,B,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,continental,13,-1.0230126955040357,-0.023418048080802573,-1.4138935116621947,-0.23104204818530327
2018690046P01,6317.260869565217,0,2018,1.9204301361435203,15.496978148239194,2,D,690046P01,690046,470,4.5935171974872,46.228854789655,4.5805771957,46.2217252164,69,1,D,E,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,continental,12,-1.0439785696440127,0.05004359117036242,-0.967098749311316,-0.3527418476553056
2018690046P02,6919.217391304348,0,2018,1.9204301361435203,15.496978148239194,2,D,690046P02,690046,470,4.5878094567035,46.225529637462,4.5805771957,46.2217252164,69,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,continental,20,-1.0443245500107583,0.05440279214972976,-0.9176572860526849,-0.3487142214379753
2018690046P03,7161.086956521739,0,2018,1.9204301361435203,15.496978148239194,2,A,690046P03,690046,470,4.5844620598529,46.224223272563,4.5805771957,46.2217252164,69,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,13,-1.0550463074003196,0.05733253162942368,-0.9454714796437829,-0.3422541074825669
2018690046P04,6482.521739130435,0,2018,1.9204301361435203,15.496978148239194,2,D,690046P04,690046,470,4.5811146630023,46.222233975394,4.5805771957,46.2217252164,69,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,continental,14,-1.071165941729259,0.07672545604167338,-0.9543206041147196,-0.31775540635036886
2018690046P05,7094.913043478261,0,2018,1.9204301361435203,15.496978148239194,2,A,690046P05,690046,470,4.5881527794574,46.217245569994,4.5805771957,46.2217252164,69,1,A,E,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,17,-1.0468518005530343,0.06485510398351402,-0.8811357581843035,-0.3688962954658676
2018690046P06,6897.086956521739,0,2018,1.9204301361435203,15.496978148239194,2,D,690046P06,690046,470,4.5719736946795,46.21590931302,4.5805771957,46.2217252164,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,continental,33,-1.1897110424457509,0.10630308449186787,-1.1266681444392403,-0.17562037101940606
2018690046P07,6656,0,2018,1.9204301361435203,15.496978148239194,3,B,690046P07,690046,470,4.5761364830707,46.221372913968,4.5805771957,46.2217252164,69,1,B,E,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,continental,17,-1.0805344477563417,0.078408422819357,-0.9608536152787653,-0.3026721542092073
2018690046P08,7322.347826086957,0,2018,1.9204301361435203,15.496978148239194,2,D,690046P08,690046,470,4.5680254830096,46.224668627726,4.5805771957,46.2217252164,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,continental,13,-1.1703031852634957,0.10463510456364082,-1.0585036308190223,-0.19709522965384074
2018690046P09,8048.478260869565,0,2018,1.9204301361435203,15.496978148239194,2,A,690046P09,690046,506,4.5819729698871,46.22793445519,4.5805771957,46.2217252164,69,1,A,B,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,13,-1.035419610024854,0.06902428204658746,-0.8861369462690144,-0.360282428627789
2018690046P10,6662.608695652174,0,2018,1.9204301361435203,15.496978148239194,2,D,690046P10,690046,511,4.5930880440448,46.223184096467,4.5805771957,46.2217252164,69,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,continental,27,-1.0464545238604084,0.06354591046343178,-0.8861485257730782,-0.365757098220454
2018690134P01,5955.652173913043,7,2018,2.0680645469455947,15.317723671959106,5,D,690134P01,690134,427,4.5877564669658,46.118860417242,4.5761470095,46.1138053744,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,continental,19,-0.18001311432939465,-0.2502482919341124,0.08337730664879776,-0.8010040129542725
2018690134P02,5453.304347826087,6,2018,2.0680645469455947,15.317723671959106,3,E,690134P02,690134,427,4.5884529981091,46.111953630978,4.5761470095,46.1138053744,69,1,E,D,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,continental,13,-0.25695955367177925,-0.22025180481729972,-0.01874856445349586,-0.8034699806566007
2018690134P03,5063.173913043478,6,2018,2.0680645469455947,15.317723671959106,5,D,690134P03,690134,427,4.5804055278637,46.115020391583,4.5761470095,46.1138053744,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,11,-0.4935268343774376,-0.1084259726164396,-0.23223737871614508,-0.7305415570577023
2018690134P04,6733,7,2018,2.0680645469455947,15.317723671959106,3,D,690134P04,690134,427,4.5719726627208,46.121386410549,4.5761470095,46.1138053744,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,15,-0.6040990545764406,-0.07415324294418275,-0.5143127384023531,-0.7425808354590848
2018690134P05,5468.913043478261,6,2018,2.0680645469455947,15.317723671959106,3,D,690134P05,690134,427,4.5684106891491,46.116284729579,4.5761470095,46.1138053744,69,1,D,E,FALSE,TRUE,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,continental,14,-0.6260455249496315,-0.0639658890756471,-0.5329919121733381,-0.7483414693972484
2018690134P06,5236.608695652174,0,2018,2.0680645469455947,15.317723671959106,3,E,690134P06,690134,427,4.5708139484264,46.111896608641,4.5761470095,46.1138053744,69,1,E,D,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,continental,17,-0.7846260845794915,0.03766497464084399,-0.5064980441919621,-0.735748899857026
2018690134P07,6903.608695652174,0,2018,2.0680645469455947,15.317723671959106,3,D,690134P07,690134,427,4.5656641071178,46.107448631215,4.5761470095,46.1138053744,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,continental,15,-0.8564041854642267,0.0490134585268822,-0.6131704371795429,-0.6870658846842101
2018690134P08,6134.869565217391,0,2018,2.0680645469455947,15.317723671959106,3,D,690134P08,690134,427,4.5751054828502,46.111123073134,4.5761470095,46.1138053744,69,1,D,F,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,continental,16,-0.7536828570311727,0.02125014988386255,-0.4637135154075304,-0.7067390354625167
2018690134P09,6068.826086956522,6,2018,2.0680645469455947,15.317723671959106,5,D,690134P09,690134,427,4.579203898225,46.106927941493,4.5761470095,46.1138053744,69,1,D,E,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,continental,17,-0.5610193058226185,-0.10688974300155044,-0.4802262792508219,-0.6783650557851977
2018690134P10,6210.782608695652,6,2018,2.0680645469455947,15.317723671959106,1,A,690134P10,690134,427,4.5852549617626,46.106347738581,4.5761470095,46.1138053744,69,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,continental,11,-0.45136633370278806,-0.1517943567511211,-0.3063258749061191,-0.69847909507962
2018690145P01,7517.130434782609,6,2018,2.1013978807756337,14.989827621940483,1,B,690145P01,690145,661,4.4024874557151,46.107418609673,4.3944212554,46.0992600914,69,1,B,A,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,continental,17,-0.9993732410415299,-0.028225352622055912,-1.1517453604838388,-0.18462654559053981
2018690145P02,7605.739130434783,6,2018,2.1013978807756337,14.989827621940483,2,A,690145P02,690145,661,4.4007708419455,46.104800232971,4.3944212554,46.0992600914,69,1,A,A,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,continental,14,-1.028018661573621,-0.019737678859207478,-1.18114307404585,-0.14820398718827613
2018690145P03,7010.695652173913,6,2018,2.0892831852546085,14.989827621940483,2,D,690145P03,690145,661,4.3925525535239,46.10822195032,4.3944212554,46.0992600914,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,8,-0.8529731814680577,-0.07354488433469746,-1.0212326289316682,-0.33199406014474475
2018690145P04,7162.739130434783,6,2018,2.0892831852546085,14.989827621940483,2,D,690145P04,690145,661,4.3886687148703,46.105930910895,4.3944212554,46.0992600914,69,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,6,-0.8333970406172594,-0.08197049072958278,-1.0570656632805226,-0.33404593985493397
2018690145P05,7263.217391304348,7,2018,2.0892831852546085,14.989827621940483,2,D,690145P05,690145,661,4.3879606116905,46.102509051335,4.3944212554,46.0992600914,69,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,7,-0.8076646156423037,-0.1040526344234557,-1.0958633380588898,-0.3227084364938654
2018690145P06,7649.913043478261,7,2018,2.0892831852546085,14.989827621940483,2,A,690145P06,690145,661,4.3837119926109,46.100232653206,4.3944212554,46.0992600914,69,1,A,E,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,continental,13,-0.8200973415732266,-0.10508479775702312,-1.1446812435171843,-0.30538508278693394
2018690145P07,6621.434782608696,7,2018,2.0605735074074465,14.989827621940483,3,E,690145P07,690145,661,4.3893982757225,46.091274932436,4.3944212554,46.0992600914,69,1,E,A,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,continental,15,-0.7935328760473332,-0.11281173165667675,-1.093359900718144,-0.347146484223349
2018690145P08,6742.347826086957,7,2018,2.0605735074074465,14.989827621940483,2,D,690145P08,690145,661,4.3919088233603,46.093789788329,4.3944212554,46.0992600914,69,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,4,-0.8321998017268079,-0.10247890159671585,-1.1510927382615164,-0.3049214053002318
2018690145P09,7193.304347826087,6,2018,2.0605735074074465,14.989827621940483,1,A,690145P09,690145,661,4.3991186011924,46.097688332307,4.3944212554,46.0992600914,69,1,A,E,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,7,-0.9830512207740237,-0.055245645615891806,-1.2710773926128969,-0.16288477926636197
2018690145P10,6951.391304347826,6,2018,2.1013978807756337,14.989827621940483,6,B,690145P10,690145,661,4.406242548336,46.100173138269,4.3944212554,46.0992600914,69,1,B,D,TRUE,FALSE,FALSE,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,12,-1.0895096358311207,-0.026568588618968436,-1.392245826009433,-0.03918516168063625
2018690196P01,6075.130434782609,30,2018,1.9683154415165651,15.56893155164883,1,D,690196P01,690196,441,4.2820651501882,46.040879390535,4.2890621312,46.0471313325,69,0.5,D,E,FALSE,TRUE,FALSE,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,6,0.34802037819192727,-0.8303705648897284,-1.2504414639282213,-0.3980379705144529
2018690196P02,6759.826086956522,23,2018,1.9683154415165651,15.56893155164883,1,D,690196P02,690196,441,4.2799408406484,46.046568886313,4.2890621312,46.0471313325,69,0.5,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,3,-0.09819078394535864,-0.5900284257896914,-1.318319443650799,-0.15625695571698012
2018690196P03,7134.130434782609,23,2018,1.9683154415165651,15.56893155164883,1,D,690196P03,690196,441,4.2799193829763,46.052719435908,4.2890621312,46.0471313325,69,0.5,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,2,-0.42862593634798857,-0.4638585063156767,-1.6328040931292531,0.05213831241706317
2018690196P04,6993.652173913043,31,2018,1.9683154415165651,15.56893155164883,1,D,690196P04,690196,441,4.2905838460195,46.053374659902,4.2890621312,46.0471313325,69,0.5,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,4,0.0637876832388382,-0.7022399537037417,-1.3965097849598362,-0.2195983038730322
